Company,Calculated_NAICS,Target_NAICS,Is_Target_Match,Confidence,Match_Reasoning,Business_Status,Review_Count,Has_Reviews,Latitude,Longitude,Street_Address,City,State,Zip_Code,Operating_Hours,Hard_Attributes,Price_Level,Business_Website,Employees_Estimated,Year_Established,Last_Review_Date
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates early hours (5:30 AM) and serves breakfast and lunch, aligning with the characteristics of a coffee shop. The reviews indicate a welcoming atmosphere focused on coffee, further supporting the classification under NAICS 722515.",Active,5,Yes,45.00566870000001,-93.2281378,"1730 New Brighton Blvd, Minneapolis, MN 55413, USA",Minneapolis,MN,55413,Monday: 5:30??AM??€?€?:00??PM; Tuesday: 5:30??AM??€?€?:00??PM; Wednesday: 5:30??AM??€?€?:00??PM; Thursday: 5:30??AM??€?€?:00??PM; Friday: 5:30??AM??€?€?:00??PM; Saturday: 6:00??AM??€?€?:00??PM; Sunday: 6:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/minneapolis/1730-new-brighton-boulevard,,,2026/1/11
Sip of Silk Caf??,722515,722515,TRUE,High,"Sip of Silk Caf?? operates primarily as a coffee shop, opening early in the morning and serving coffee, which aligns with the NAICS code 722515 for coffee shops. The reviews emphasize a positive coffee experience and a morning vibe, further supporting this classification.",Active,5,Yes,44.9731621,-93.2231234,"333 SE Huron Blvd, Minneapolis, MN 55414, USA",Minneapolis,MN,55414,Monday: 8:00??AM??€?€?:00??PM; Tuesday: 8:00??AM??€?€?:00??PM; Wednesday: 8:00??AM??€?€?:00??PM; Thursday: 8:00??AM??€?€?:00??PM; Friday: 8:00??AM??€?€?:00??PM; Saturday: 8:00??AM??€?€?:00??PM; Sunday: 8:00??AM??€?€?:00??PM,None,N/A,https://sipofsilk.com/,,,2025/12/10
Vitality Roasting,722515,722515,TRUE,High,"Vitality Roasting operates as a coffee shop, opening at 8 AM and serving a relaxing atmosphere suitable for breakfast and study, aligning with the characteristics of NAICS 722515.",Active,5,Yes,44.9877051,-93.2300331,"1500 Como Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55414,Monday: 8:00??AM??€?€?:00??PM; Tuesday: 8:00??AM??€?€?:00??PM; Wednesday: 8:00??AM??€?€?:00??PM; Thursday: 8:00??AM??€?€?:00??PM; Friday: 8:00??AM??€?€?:00??PM; Saturday: 8:00??AM??€?€?:00??PM; Sunday: 8:00??AM??€?€?:00??PM,None,2,https://www.vitalityroasting.com/,,,2025/9/12
Bober Tea & Mochi Dough Dinkytown,722515,722515,TRUE,Low,"Bober Tea & Mochi Dough Dinkytown operates primarily as a bubble tea and mochi donut shop, with hours that do not align with typical coffee shop hours. It does not serve breakfast and has a more casual, hangout vibe rather than a morning coffee atmosphere.",Active,5,Yes,44.980793,-93.2357948,"405 14th Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55414,Monday: 11:00??AM??€?€?:00??PM; Tuesday: 11:00??AM??€?€?:00??PM; Wednesday: 11:00??AM??€?€?:00??PM; Thursday: 11:00??AM??€?€?:00??PM; Friday: 11:00??AM??€?€?:00??PM; Saturday: 10:00??AM??€?€?:00??PM; Sunday: 10:00??AM??€?€?:00??PM,None,1,https://40514thavenue.square.site/#15,,,2026/1/4
Starbucks Coffee Company,722515,722515,TRUE,High,"Starbucks Coffee Company operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the characteristics of NAICS 722515. The reviews indicate a focus on coffee and a morning vibe, further supporting this classification.",Active,5,Yes,44.97394999999999,-93.22993,"The Graduate Hotel, 615 Washington Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55414,Monday: 5:00??AM??€?€?:00??PM; Tuesday: 5:00??AM??€?€?:00??PM; Wednesday: 5:00??AM??€?€?:00??PM; Thursday: 5:00??AM??€?€?:00??PM; Friday: 5:00??AM??€?€?:00??PM; Saturday: 5:00??AM??€?€?:00??PM; Sunday: 5:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://www.starbucks.com/store-locator/store/12486/,,,2026/1/1
Starbucks Coffee Company,722515,722515,TRUE,High,"Starbucks Coffee Company operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops. The reviews indicate a focus on the coffee shop vibe, despite some mixed feedback on service and noise levels.",Active,5,Yes,44.98136,-93.23532,"425 14th Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55414,Monday: 5:00??AM??€?€?:00??PM; Tuesday: 5:00??AM??€?€?:00??PM; Wednesday: 5:00??AM??€?€?:00??PM; Thursday: 5:00??AM??€?€?:00??PM; Friday: 5:00??AM??€?€?:00??PM; Saturday: 5:00??AM??€?€?:00??PM; Sunday: 5:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://www.starbucks.com/store-locator/store/1007209/,,,2026/1/15
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates as a coffee shop, opening early at 6 AM and serving breakfast and lunch, aligning with the characteristics of NAICS 722515.",Active,5,Yes,44.9874377,-93.2552308,"25 University Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55414,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 6:00??AM??€?€?:00??PM; Sunday: 6:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/minneapolis/25-university-avenue-southeast,,,2026/1/10
Dunn Brothers Coffee - Eatery,722515,722515,TRUE,High,"Dunn Brothers Coffee - Eatery operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the characteristics of NAICS 722515. The reviews indicate a focus on coffee and food, further supporting this classification.",Active,5,Yes,44.9710937,-93.2626343,"715 8th St S, Minneapolis, MN 55415, USA",Minneapolis,MN,55415,Monday: 6:30??AM??€?€?:00??PM; Tuesday: 6:30??AM??€?€?:00??PM; Wednesday: 6:30??AM??€?€?:00??PM; Thursday: 6:30??AM??€?€?:00??PM; Friday: 6:30??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",1,https://locations.dunnbrothers.com/mn/minneapolis/715-8th-st-s-236.html,,,2025/10/23
Starbucks,722515,722515,TRUE,High,"Starbucks operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops. The reviews indicate a social atmosphere typical of coffee shops, further supporting this classification.",Active,5,Yes,44.9771689,-93.2579907,"713 Washington Ave S Ste 101, Minneapolis, MN 55415, USA",Minneapolis,MN,55415,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 6:30??AM??€?€?:00??PM; Sunday: 6:30??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://www.starbucks.com/,,,2025/7/19
Starbucks,722515,722515,TRUE,High,"Starbucks operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops. The reviews indicate a focus on coffee and customer service, further supporting this classification.",Active,5,Yes,44.9739949,-93.2645484,"520 S 7th St Suite 140, Minneapolis, MN 55415, USA",Minneapolis,MN,55415,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 6:30??€?€?1:30??AM; Sunday: 6:30??AM??€?€?:00??PM,"Breakfast, Lunch",N/A,https://www.starbucks.com/,,,2026/1/10
Be Graceful Caf??,722515,722515,TRUE,Low,"The caf?? operates only during the morning hours and serves lunch, which suggests a focus on coffee and light meals. However, the reviews indicate a lack of breakfast service and a more lunch-oriented vibe, which makes it less certain that it fits the coffee shop definition.",Active,5,Yes,44.9760597,-93.2651484,"505 4th Ave S Suite 261, Minneapolis, MN 55415, USA",Minneapolis,MN,55415,Monday: 7:30??AM??€?€?2:00??PM; Tuesday: 7:30??AM??€?€?2:00??PM; Wednesday: 7:30??AM??€?€?2:00??PM; Thursday: 7:30??AM??€?€?2:00??PM; Friday: 7:30??AM??€?€?2:00??PM; Saturday: Closed; Sunday: Closed,Lunch,N/A,http://begracefulcatering.com/,,,2023/7/13
Acadia,722410,722515,FALSE,High,"Acadia operates primarily during lunch and dinner hours, serves beer and wine, and has a vibe more aligned with a bar or casual dining establishment rather than a coffee shop. The absence of breakfast service and the focus on lunch and dinner options confirm its classification as a bar/restaurant.",Active,5,Yes,44.9702368,-93.2469862,"329 Cedar Ave, Minneapolis, MN 55454, USA",Minneapolis,MN,55454,Monday: 11:00??AM??€?€?0:00??PM; Tuesday: 11:00??AM??€?€?0:00??PM; Wednesday: 11:00??AM??€?€?0:00??PM; Thursday: 11:00??AM??€?€?0:00??PM; Friday: 11:00??AM??€?€?0:00??PM; Saturday: 5:00??€?€?0:00??PM; Sunday: 5:00??€?€?0:00??PM,"Lunch, Dinner, Beer, Wine",1,http://www.acadiacafe.com/,,,2025/9/6
Wise Owl Caf??,722515,722515,TRUE,High,"Wise Owl Caf?? serves breakfast and lunch, aligning with the characteristics of a coffee shop. Although it opens later than the typical coffee shop hours, the focus on breakfast and the caf?? vibe supports the classification under NAICS 722515.",Active,5,Yes,44.9752746,-93.236345,"117 Pleasant St SE, Minneapolis, MN 55455, USA",Minneapolis,MN,55454,Monday: 10:00??AM??€?€?:00??PM; Tuesday: 10:00??AM??€?€?:00??PM; Wednesday: 10:00??AM??€?€?:00??PM; Thursday: 10:00??AM??€?€?:00??PM; Friday: 10:00??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",N/A,https://ucard.tc.umn.edu/gopher-gold/locations/minnesota-mug-walter-library,,,2024/3/27
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops. The reviews indicate a focus on coffee beverages, further supporting this classification.",Active,5,Yes,44.9695911,-93.2445968,"1925 S 4th St, Minneapolis, MN 55455, USA",Minneapolis,MN,55454,Monday: 7:00??AM??€?€?:00??PM; Tuesday: 7:00??AM??€?€?:00??PM; Wednesday: 7:00??AM??€?€?:00??PM; Thursday: 7:00??AM??€?€?:00??PM; Friday: 7:00??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/minneapolis/1925-4th-street-s,,,2025/11/30
Gatherings Caf??,722515,722515,TRUE,High,"Gatherings Caf?? operates during morning hours and serves breakfast and lunch, aligning with the characteristics of a coffee shop. The reviews indicate a focus on food quality and service, further supporting its classification as a coffee shop.",Active,5,Yes,44.9629427,-93.2526896,"1530 E Franklin Ave, Minneapolis, MN 55404, USA",Minneapolis,MN,55454,Monday: 8:00??AM??€?€?:00??PM; Tuesday: 8:00??AM??€?€?:00??PM; Wednesday: 8:00??AM??€?€?:00??PM; Thursday: 8:00??AM??€?€?:00??PM; Friday: 8:00??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",N/A,http://www.maicnet.org/gatherings-cafe/,,,2025/11/25
Einstein Bros. Bagels,722515,722515,TRUE,High,"Einstein Bros. Bagels operates primarily as a coffee shop, opening early for breakfast and serving coffee and bagels, aligning with the NAICS code for coffee shops (722515).",Active,5,Yes,44.96579149999999,-93.2412383,"2211 Riverside Ave, Minneapolis, MN 55454, USA",Minneapolis,MN,55454,Monday: 7:30??AM??€?€?:00??PM; Tuesday: 7:30??AM??€?€?:00??PM; Wednesday: 7:30??AM??€?€?:00??PM; Thursday: 7:30??AM??€?€?:00??PM; Friday: 7:30??AM??€?€?:00??PM; Saturday: 7:30??AM??€?€?:00??PM; Sunday: Closed,Breakfast,1,https://locations.einsteinbros.com/us/mn/minneapolis/2211-riverside-ave?y_source=1_OTA0OTc1Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,2025/11/22
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates during morning hours, serves breakfast and lunch, and focuses on coffee and pastries, aligning with the characteristics of a coffee shop (NAICS 722515).",Active,5,Yes,44.9729957,-93.2316509,"515 Delaware Street SE Moos Tower, Minneapolis, MN 55455, USA",Minneapolis,MN,55455,Monday: 7:00??AM??€?€?:00??PM; Tuesday: 7:00??AM??€?€?:00??PM; Wednesday: 7:00??AM??€?€?:00??PM; Thursday: 7:00??AM??€?€?:00??PM; Friday: 7:00??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/minneapolis/515-delaware-street-se,,,2025/11/11
Kyo Matcha,722515,722515,TRUE,Low,"Kyo Matcha operates from 11:00 AM to 9:30 PM, which does not align with the typical early morning hours of a coffee shop. Additionally, there is no indication of breakfast service, and the reviews suggest a focus on matcha rather than coffee, leading to a lower confidence in categorizing it as a coffee shop.",Active,5,Yes,44.9807031,-93.2353146,"406 14th Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55455,Monday: 11:00??AM??€?€?:30??PM; Tuesday: 11:00??AM??€?€?:30??PM; Wednesday: 11:00??AM??€?€?:30??PM; Thursday: 11:00??AM??€?€?:30??PM; Friday: 11:00??AM??€?€?:30??PM; Saturday: 11:00??AM??€?€?:30??PM; Sunday: 11:00??AM??€?€?:30??PM,None,N/A,https://www.kyotomatcha.us/,,,2025/12/6
Caribou Coffee,722515,722515,TRUE,High,"Caribou Coffee operates primarily as a coffee shop, opening early in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops.",Active,5,Yes,44.9734628,-93.2298591,"604 Washington Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55455,Monday: 6:00??AM??€?€?:00??PM; Tuesday: 6:00??AM??€?€?:00??PM; Wednesday: 6:00??AM??€?€?:00??PM; Thursday: 6:00??AM??€?€?:00??PM; Friday: 6:00??AM??€?€?:00??PM; Saturday: 7:00??AM??€?€?:00??PM; Sunday: 7:00??AM??€?€?:00??PM,"Breakfast, Lunch",2,https://locations.cariboucoffee.com/us/mn/minneapolis/604-washington-ave-se,,,2025/12/19
Einstein Bros. Bagels,722515,722515,TRUE,High,"Einstein Bros. Bagels serves breakfast items, which aligns with the coffee shop definition. Although hours are unknown, the focus on breakfast and positive reviews about food quality suggest a morning vibe typical of coffee shops.",Active,5,Yes,44.9729099,-93.2351426,"Coffman Memorial Union, 300 Washington Ave SE, Minneapolis, MN 55455, USA",Minneapolis,MN,55455,Unknown,Breakfast,1,https://locations.einsteinbros.com/us/mn/minneapolis/300-washington-ave-se?y_source=1_OTA0OTgyNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,,2025/8/29
Fulton Street Cafe,722515,722515,TRUE,High,"Fulton Street Cafe operates primarily in the morning hours, serving breakfast and lunch, which aligns with the characteristics of a coffee shop. The reviews indicate a focus on breakfast and coffee, further supporting the classification under NAICS 722515.",Active,5,Yes,44.9704126,-93.2251938,"909 Fulton St SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55455,Monday: 7:00??AM??€?€?:00??PM; Tuesday: 7:00??AM??€?€?:00??PM; Wednesday: 7:00??AM??€?€?:00??PM; Thursday: 7:00??AM??€?€?:00??PM; Friday: 7:00??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",N/A,,,,2024/7/1
Bridges Cafe - University of Minnesota Medical Center,722515,722515,TRUE,High,"Bridges Cafe operates primarily during morning hours, serves breakfast and lunch, and aligns with the characteristics of a coffee shop, focusing on coffee and light meals.",Active,5,Yes,44.971024,-93.2314364,"500 SE Harvard St Eighth Floor, Minneapolis, MN 55455, USA",Minneapolis,MN,55455,Monday: 6:30??AM??€?€?:30??PM; Tuesday: 6:30??AM??€?€?:30??PM; Wednesday: 6:30??AM??€?€?:30??PM; Thursday: 6:30??AM??€?€?:30??PM; Friday: 6:30??AM??€?€?:30??PM; Saturday: 7:00??AM??€?€?:30??PM; Sunday: 7:00??AM??€?€?:30??PM,"Breakfast, Lunch",N/A,,,,2024/9/24
TIGER SUGAR,722515,722515,TRUE,Low,"TIGER SUGAR operates from 11:00 AM to 9:30 PM, which does not align with the typical coffee shop hours of opening early (6-8 AM). The reviews indicate a focus on bubble tea rather than coffee or breakfast items, suggesting it may not fit the coffee shop category.",Active,5,Yes,44.9801063,-93.2357991,"318 14th Ave SE, Minneapolis, MN 55414, USA",Minneapolis,MN,55455,Monday: 11:00??AM??€?€?:30??PM; Tuesday: 11:00??AM??€?€?:30??PM; Wednesday: 11:00??AM??€?€?:30??PM; Thursday: 11:00??AM??€?€?:30??PM; Friday: 11:00??AM??€?€?:30??PM; Saturday: 11:00??AM??€?€?:30??PM; Sunday: 11:00??AM??€?€?:30??PM,None,1,https://tigersugar.co/,,,2025/12/25
Starbucks Coffee Company,722515,722515,TRUE,High,"Starbucks Coffee Company operates primarily as a coffee shop, serving breakfast and lunch, and opens in the morning hours. The focus on coffee and breakfast aligns with the NAICS code 722515 for coffee shops.",Active,5,Yes,44.97461,-93.23362,"207 Church St SE, Minneapolis, MN 55455, USA",Minneapolis,MN,55455,Monday: 8:00??AM??€?€?:00??PM; Tuesday: 8:00??AM??€?€?:00??PM; Wednesday: 8:00??AM??€?€?:00??PM; Thursday: 8:00??AM??€?€?:00??PM; Friday: 8:00??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",2,https://www.starbucks.com/store-locator/store/90220,,,2025/9/23
Mu Mu Tea,722515,722515,TRUE,Low,"Mu Mu Tea operates from 12 PM to 9:30 PM, which does not align with the typical coffee shop hours of opening early (6-8 AM) and serving breakfast. The reviews suggest a focus on tea rather than coffee, and there is no indication of a breakfast menu, which further supports a lower confidence in categorizing it as a coffee shop.",Active,5,Yes,44.9731877,-93.2232594,"313 SE Huron Blvd, Minneapolis, MN 55414, USA",Minneapolis,MN,55455,Monday: 12:00??€?€?:30??PM; Tuesday: 12:00??€?€?:30??PM; Wednesday: 12:00??€?€?:30??PM; Thursday: 12:00??€?€?:30??PM; Friday: 12:00??€?€?0:00??PM; Saturday: 12:00??€?€?0:00??PM; Sunday: 12:00??€?€?:30??PM,None,2,https://mumuteausa.com/,,,2026/1/5
Starbucks Coffee Company,722515,722515,TRUE,High,"Starbucks Coffee Company operates primarily as a coffee shop, opening in the morning and serving breakfast and lunch, which aligns with the NAICS code 722515 for coffee shops. The reviews indicate a focus on coffee and customer service, further supporting this classification.",Active,5,Yes,44.97311999999999,-93.236,"300 Washington Ave SE, Minneapolis, MN 55455, USA",Minneapolis,MN,55455,Monday: 7:30??AM??€?€?:00??PM; Tuesday: 7:30??AM??€?€?:00??PM; Wednesday: 7:30??AM??€?€?:00??PM; Thursday: 7:30??AM??€?€?:00??PM; Friday: 7:30??AM??€?€?:00??PM; Saturday: Closed; Sunday: Closed,"Breakfast, Lunch",2,https://www.starbucks.com/store-locator/store/12970,,,2025/12/9
